uid,name,vendor_name,address,latitude,longitude,city,country,open,close,cost_per_unit,power_type,total,type,vehicle_type
EESL1001,EESL,EESL,"Electric Vehicle Charging Station, H Block, Sarita Vihar Delhi",28.53550427,77.29138121,New Delhi,India,00:00:00,23:59:59,₹19 per unit,DC,2.0,CHADEMO,4W
EESL1001,EESL,EESL,"Electric Vehicle Charging Station, H Block, Sarita Vihar Delhi",28.53550427,77.29138121,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,1.0,DC-001,4W
EESL1008,EESL,EESL,"SDMC Parking, Nehru Place Plot 81-85, New Delhi - 110019",28.5476707,77.2507293,New Delhi,India,00:00:00,23:59:59,₹19 per unit,AC,2.0,IEC-62196-T2,4W
EESL1008,EESL,EESL,"SDMC Parking, Nehru Place Plot 81-85, New Delhi - 110019",28.5476707,77.2507293,New Delhi,India,00:00:00,23:59:59,₹19 per unit,DC,2.0,IEC-62196-T2-COMBO,4W
EESL1008,EESL,EESL,"SDMC Parking, Nehru Place Plot 81-85, New Delhi - 110019",28.5476707,77.2507293,New Delhi,India,00:00:00,23:59:59,₹19 per unit,DC,2.0,CHADEMO,4W
EESL1008,EESL,EESL,"SDMC Parking, Nehru Place Plot 81-85, New Delhi - 110019",28.5476707,77.2507293,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,1.0,DC-001,4W
EESL1010,EESL,EESL,"EESL, Hauz Khas Village, SDMC Parking, New Delhi",28.55446993,77.19563012,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,2.0,DC-001,4W
EESL1010,EESL,EESL,"EESL, Hauz Khas Village, SDMC Parking, New Delhi",28.55446993,77.19563012,New Delhi,India,00:00:00,23:59:59,₹19 per unit,AC,1.0,IEC-62196-T2,4W
EESL1010,EESL,EESL,"EESL, Hauz Khas Village, SDMC Parking, New Delhi",28.55446993,77.19563012,New Delhi,India,00:00:00,23:59:59,₹19 per unit,DC,1.0,IEC-62196-T2-COMBO,4W
EESL1010,EESL,EESL,"EESL, Hauz Khas Village, SDMC Parking, New Delhi",28.55446993,77.19563012,New Delhi,India,00:00:00,23:59:59,₹19 per unit,DC,1.0,CHADEMO,4W
EESL1015,EESL,EESL,"NDMC OUTSIDE, ESS 33/11KV NETAJI NAGAR DELHI-110003",28.5791538,77.188127,New Delhi,India,00:00:00,23:59:59,₹19 per unit,DC,1.0,IEC-62196-T2-COMBO,4W
EESL1015,EESL,EESL,"NDMC OUTSIDE, ESS 33/11KV NETAJI NAGAR DELHI-110003",28.5791538,77.188127,New Delhi,India,00:00:00,23:59:59,₹19 per unit,DC,1.0,CHADEMO,4W
EESL1015,EESL,EESL,"NDMC OUTSIDE, ESS 33/11KV NETAJI NAGAR DELHI-110003",28.5791538,77.188127,New Delhi,India,00:00:00,23:59:59,₹19 per unit,AC,1.0,IEC-62196-T2,4W
EESL1015,EESL,EESL,"NDMC OUTSIDE, ESS 33/11KV NETAJI NAGAR DELHI-110003",28.5791538,77.188127,New Delhi,India,00:00:00,23:59:59,₹9.5 per unit,DC,2.0,DC-001,4W
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,00:00:00,23:59:59,₹23 per unit,AC,1.0,IEC-62196-T2,4W
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,00:00:00,23:59:59,₹23 per unit,DC,1.0,IEC-62196-T2-COMBO,4W
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,00:00:00,23:59:59,₹23 per unit,DC,1.0,CHADEMO,4W
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,00:00:00,23:59:59,₹1.6 per unit,AC,2.0,BEVC-AC001,2W
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,00:00:00,23:59:59,₹1.6 per unit,AC,2.0,BEVC-AC001,3W
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,00:00:00,23:59:59,₹1.6 per unit,AC,2.0,BEVC-AC001,4W
EESL1161,EESL,EESL,"CESL - DTC EV Plaza, Rajghat - 1 DTC Depot, New Delhi - 110002",28.6400192,77.2562301,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,2.0,DC-001,4W
EESL1283,EESL,EESL,"NDMC Barat Ghar - Moti Bagh, E Block, Moti Bagh, New Delhi, Delhi 110021  ",28.58315,77.18098,New Delhi,India,00:00:00,23:59:59,₹19 per unit,DC,1.0,CHADEMO,4W
EESL1283,EESL,EESL,"NDMC Barat Ghar - Moti Bagh, E Block, Moti Bagh, New Delhi, Delhi 110021  ",28.58315,77.18098,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,1.0,DC-001,4W
EESL1383,EESL,EESL,"Back Side of Hotel Claridges,Tees January Lane,110003",28.600277,77.21565,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,3.0,IEC-62196-T2-COMBO,4W
EESL1385,EESL,EESL,"Back Side of NDMC office Tees January Lane, Near Mahatma Smirtti Bhawan, New delhi 110001",28.60137,77.21298,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,3.0,IEC-62196-T2-COMBO,4W
EESL1385,EESL,EESL,"Back Side of NDMC office Tees January Lane, Near Mahatma Smirtti Bhawan, New delhi 110001",28.60137,77.21298,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,3.0,DC-001,4W
EESL1386,EESL,EESL,"Back Side of NDMC office Tees January Lane, Near Mahatma Smirtti Bhawan, New delhi 110004",28.60137,77.22282,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,3.0,IEC-62196-T2-COMBO,4W
EESL1386,EESL,EESL,"Back Side of NDMC office Tees January Lane, Near Mahatma Smirtti Bhawan, New delhi 110004",28.60137,77.22282,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,3.0,DC-001,4W
EESL1387,EESL,EESL,"Gate no.1 Lodhi Garden,Lodhi road ,Lodhi Estate New delhi,110003",28.590322,77.22021,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,6.0,IEC-62196-T2-COMBO,4W
EESL1388,EESL,EESL,"Fire Bridge lane, Barakambha road, New Delhi,110001",28.627291,77.23179,New Delhi,India,00:00:00,23:59:59,₹10 per unit,DC,2.0,IEC-62196-T2-COMBO,4W
EESL1388,EESL,EESL,"Fire Bridge lane, Barakambha road, New Delhi,110001",28.627291,77.23179,New Delhi,India,00:00:00,23:59:59,₹26 per unit,DC,2.0,CHADEMO,4W
EESL1388,EESL,EESL,"Fire Bridge lane, Barakambha road, New Delhi,110001",28.627291,77.23179,New Delhi,India,00:00:00,23:59:59,₹10 per unit,AC,2.0,IEC-62196-T2,4W
REVBOLT_000476,REVOS,REVOS,142 Deepali Enclave Pitampura Delhi 110034,28.69449234008789,77.11891174316406,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_000476,REVOS,REVOS,142 Deepali Enclave Pitampura Delhi 110034,28.69449234008789,77.11891174316406,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001195,REVOS,REVOS,sector 14 rohini,28.71756935119629,77.12598419189453,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001195,REVOS,REVOS,sector 14 rohini,28.71756935119629,77.12598419189453,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001838,REVOS,REVOS,"Zypp Electric Hub, Ghazipur",28.62866592407227,77.31869506835938,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001838,REVOS,REVOS,"Zypp Electric Hub, Ghazipur",28.62866592407227,77.31869506835938,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001834,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62871932983398,77.31866455078125,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001834,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62871932983398,77.31866455078125,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001833,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62866020202637,77.31881713867188,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001833,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62866020202637,77.31881713867188,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001839,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62870597839355,77.31876373291016,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001839,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62870597839355,77.31876373291016,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001837,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62871932983398,77.31871795654297,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001837,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62871932983398,77.31871795654297,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001836,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62870514917661,77.31875617057085,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001836,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62870514917661,77.31875617057085,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001832,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62870632632173,77.31871392577885,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001832,REVOS,REVOS,Zypp Electric Ghazipur Station,28.62870632632173,77.31871392577885,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001840,REVOS,REVOS,Zypp Electric Gazipur Station,28.62866424337471,77.31873873621225,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001840,REVOS,REVOS,Zypp Electric Gazipur Station,28.62866424337471,77.31873873621225,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001841,REVOS,REVOS,Zypp Electric Gazipur Station,28.6287083863257,77.3186981678009,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001841,REVOS,REVOS,Zypp Electric Gazipur Station,28.6287083863257,77.3186981678009,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001751,REVOS,REVOS,Zypp Electric Mohan Estate Station,28.52899899900524,77.29247588664292,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001751,REVOS,REVOS,Zypp Electric Mohan Estate Station,28.52899899900524,77.29247588664292,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001750,REVOS,REVOS,Zypp Electric Mohan Estate Station 2,28.52918958264007,77.29255869984627,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001750,REVOS,REVOS,Zypp Electric Mohan Estate Station 2,28.52918958264007,77.29255869984627,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001747,REVOS,REVOS,Zypp Electric Mohan Estate Station 3,28.52902609901761,77.29254964739084,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001747,REVOS,REVOS,Zypp Electric Mohan Estate Station 3,28.52902609901761,77.29254964739084,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001744,REVOS,REVOS,"473, Britannia Rd, Tri Nagar, Delhi, 110034",28.68061587947976,77.15544551610947,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001744,REVOS,REVOS,"473, Britannia Rd, Tri Nagar, Delhi, 110034",28.68061587947976,77.15544551610947,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001675,REVOS,REVOS,"Pocket D, Okhla Phase I, Okhla Industrial Estate, New Delhi, Delhi 110020",28.52680564229245,77.27452117949724,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001675,REVOS,REVOS,"Pocket D, Okhla Phase I, Okhla Industrial Estate, New Delhi, Delhi 110020",28.52680564229245,77.27452117949724,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001680,REVOS,REVOS,"Pocket D, Okhla Phase I, Okhla Industrial Estate, New Delhi, Delhi 110020",28.52390849158667,77.27610301226377,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001680,REVOS,REVOS,"Pocket D, Okhla Phase I, Okhla Industrial Estate, New Delhi, Delhi 110020",28.52390849158667,77.27610301226377,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001678,REVOS,REVOS,"Nangloi, Delhi, 110041",28.68121092427005,77.07572523504496,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001678,REVOS,REVOS,"Nangloi, Delhi, 110041",28.68121092427005,77.07572523504496,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001674,REVOS,REVOS,"Nangloi, Delhi, 110041",28.68125475096475,77.07581777125598,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001674,REVOS,REVOS,"Nangloi, Delhi, 110041",28.68125475096475,77.07581777125598,Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001698,REVOS,REVOS,"Sanjay Colony II, Sanjay Colony, Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi 110020",28.54138916370295,77.27565977722406,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001698,REVOS,REVOS,"Sanjay Colony II, Sanjay Colony, Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi 110020",28.54138916370295,77.27565977722406,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001699,REVOS,REVOS,"Sanjay Colony II, Sanjay Colony, Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi 110020",28.54131435286461,77.27578181773424,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001699,REVOS,REVOS,"Sanjay Colony II, Sanjay Colony, Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi 110020",28.54131435286461,77.27578181773424,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001692,REVOS,REVOS,"Pocket 1, Matiala Extension, Matiala, Delhi, 110078",28.60875917869639,77.04942584037781,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001692,REVOS,REVOS,"Pocket 1, Matiala Extension, Matiala, Delhi, 110078",28.60875917869639,77.04942584037781,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001694,REVOS,REVOS,"Pocket 1, Matiala Extension, Matiala, Delhi, 110078",28.60865468716617,77.04941544681787,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001694,REVOS,REVOS,"Pocket 1, Matiala Extension, Matiala, Delhi, 110078",28.60865468716617,77.04941544681787,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001693,REVOS,REVOS,"Pocket 1, Matiala Extension, Matiala, Delhi, 110078",28.60870855182711,77.04949088394642,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001693,REVOS,REVOS,"Pocket 1, Matiala Extension, Matiala, Delhi, 110078",28.60870855182711,77.04949088394642,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001722,REVOS,REVOS,"473, Britannia Rd, Tri Nagar, Delhi, 110034zypp",28.6807207,77.1553153,Delhi,India,00:00:00,00:00:00,₹5 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001722,REVOS,REVOS,"473, Britannia Rd, Tri Nagar, Delhi, 110034zypp",28.6807207,77.1553153,Delhi,India,00:00:00,00:00:00,₹5 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001486,REVOS,REVOS,"ETO BRANCH OFFICE, DEHLI",28.56893950491251,77.18709821544506,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001486,REVOS,REVOS,"ETO BRANCH OFFICE, DEHLI",28.56893950491251,77.18709821544506,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001322,REVOS,REVOS,Delhi,28.56243599540261,77.28738874197006,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001322,REVOS,REVOS,Delhi,28.56243599540261,77.28738874197006,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001298,REVOS,REVOS,DELHI,28.5609188079834,77.28561401367188,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001298,REVOS,REVOS,DELHI,28.5609188079834,77.28561401367188,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001309,REVOS,REVOS,DELHI,28.56243098938036,77.28730626404285,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001309,REVOS,REVOS,DELHI,28.56243098938036,77.28730626404285,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001317,REVOS,REVOS,DELHI,28.56053733825684,77.28447723388672,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001317,REVOS,REVOS,DELHI,28.56053733825684,77.28447723388672,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001314,REVOS,REVOS,DELHI,28.56241979944738,77.28730861097574,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001314,REVOS,REVOS,DELHI,28.56241979944738,77.28730861097574,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001315,REVOS,REVOS,DELHI,28.56241979944738,77.28730861097574,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001315,REVOS,REVOS,DELHI,28.56241979944738,77.28730861097574,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001310,REVOS,REVOS,DELHI,28.56239506380186,77.2873904183507,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001310,REVOS,REVOS,DELHI,28.56239506380186,77.2873904183507,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001320,REVOS,REVOS,DELHI,28.56247545462853,77.28728044778107,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001320,REVOS,REVOS,DELHI,28.56247545462853,77.28728044778107,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001321,REVOS,REVOS,DELHI,28.56253814697266,77.28739166259766,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001321,REVOS,REVOS,DELHI,28.56253814697266,77.28739166259766,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001287,REVOS,REVOS,DELHI,28.56247711181641,77.28733825683594,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001287,REVOS,REVOS,DELHI,28.56247711181641,77.28733825683594,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001295,REVOS,REVOS,DELHI,28.56245690290477,77.28736963123083,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001295,REVOS,REVOS,DELHI,28.56245690290477,77.28736963123083,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001296,REVOS,REVOS,DELHI,28.56239128112793,77.28734588623047,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001296,REVOS,REVOS,DELHI,28.56239128112793,77.28734588623047,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001171,REVOS,REVOS,DELHI,28.56237857336828,77.28726167231798,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001171,REVOS,REVOS,DELHI,28.56237857336828,77.28726167231798,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001316,REVOS,REVOS,DELHI,28.56239891052246,77.28736114501953,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001316,REVOS,REVOS,DELHI,28.56239891052246,77.28736114501953,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001328,REVOS,REVOS,DELHI,28.56242244969477,77.28733107447624,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001328,REVOS,REVOS,DELHI,28.56242244969477,77.28733107447624,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001308,REVOS,REVOS,DELHI,28.5624732971191,77.2873458862304,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001308,REVOS,REVOS,DELHI,28.5624732971191,77.2873458862304,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001170,REVOS,REVOS,DELHI,28.56242752075195,77.28732299804688,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001170,REVOS,REVOS,DELHI,28.56242752075195,77.28732299804688,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001325,REVOS,REVOS,DELHI,28.56244850158691,77.28730773925781,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001325,REVOS,REVOS,DELHI,28.56244850158691,77.28730773925781,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001318,REVOS,REVOS,DELHI,28.56245613098145,77.2873764038086,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001318,REVOS,REVOS,DELHI,28.56245613098145,77.2873764038086,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001326,REVOS,REVOS,DELHI,28.56245803833008,77.287353515625,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001326,REVOS,REVOS,DELHI,28.56245803833008,77.287353515625,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001172,REVOS,REVOS,DELHI,28.56247520446777,77.28738403320312,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001172,REVOS,REVOS,DELHI,28.56247520446777,77.28738403320312,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001327,REVOS,REVOS,DELHI,28.56247329711914,77.28734588623047,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001327,REVOS,REVOS,DELHI,28.56247329711914,77.28734588623047,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001324,REVOS,REVOS,DELHI,28.56244468688965,77.28736114501953,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001324,REVOS,REVOS,DELHI,28.56244468688965,77.28736114501953,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001297,REVOS,REVOS,DELHI,28.56243133544922,77.28741455078125,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001297,REVOS,REVOS,DELHI,28.56243133544922,77.28741455078125,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001173,REVOS,REVOS,DELHI,28.56244630191826,77.28725664317608,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001173,REVOS,REVOS,DELHI,28.56244630191826,77.28725664317608,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001428,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
REVBOLT_001428,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,3W
REVBOLT_001421,REVOS,REVOS,Delhi,28.568917,77.186861,New Delhi,India,00:00:00,00:00:00,₹0 per unit,AC,1.0,5A/15A Socket,2W
